sim_clock_hour,soc_kwh_in,pref_logged_kW,lp_expert_pref0_kW,,,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,price_11,price_12,price_13,price_14,price_15,price_16,price_17,price_18,price_19,price_20,price_21,price_22,price_23
85,1337.065039,26.27132612,12.7000408,-13.57128532,184.1797852,0.089770159,0.06376795,0.093174394,0.07190632,0.116593859,0.045904626,0.010319386,0.062869589,-7.17E-05,0.010417859,0.066943582,0.093132945,0.029987438,0.01277531,0.065573141,0.083225177,0.075991028,0.01546319,0.020200062,0.070836163,-0.01873569,0.022634864
86,1350.377485,-473.628573,-473.2868575,0.341715523,0.116769499,0.06376795,0.093174394,0.07190632,0.116593859,0.045904626,0.010319386,0.062869589,-7.17E-05,0.010417859,0.066943582,0.093132945,0.029987438,0.01277531,0.065573141,0.083225177,0.075991028,0.01546319,0.020200062,0.070836163,-0.01873569,0.022634864,0.07076117
87,1737.970081,493.177424,500,6.822575971,46.54754288,0.093174394,0.07190632,0.116593859,0.045904626,0.010319386,0.062869589,-7.17E-05,0.010417859,0.066943582,0.093132945,0.029987438,0.01277531,0.065573141,0.083225177,0.075991028,0.01546319,0.020200062,0.070836163,-0.01873569,0.022634864,0.07076117,0.066012256
88,1345.029541,-149.0869901,-294.7057463,-145.6187562,21204.82216,0.07190632,0.116593859,0.045904626,0.010319386,0.062869589,-7.17E-05,0.010417859,0.066943582,0.093132945,0.029987438,0.01277531,0.065573141,0.083225177,0.075991028,0.01546319,0.020200062,0.070836163,-0.01873569,0.022634864,0.07076117,0.066012256,0.00916538
89,1410.216574,492.505813,500,7.494187028,56.16283921,0.116593859,0.045904626,0.010319386,0.062869589,-7.17E-05,0.010417859,0.066943582,0.093132945,0.029987438,0.01277531,0.065573141,0.083225177,0.075991028,0.01546319,0.020200062,0.070836163,-0.01873569,0.022634864,0.07076117,0.066012256,0.00916538,0.043460403
90,987.0437658,244.9218003,328.4671219,83.54532161,6979.820763,0.045904626,0.010319386,0.062869589,-7.17E-05,0.010417859,0.066943582,0.093132945,0.029987438,0.01277531,0.065573141,0.083225177,0.075991028,0.01546319,0.020200062,0.070836163,-0.01873569,0.022634864,0.07076117,0.066012256,0.00916538,0.043460403,0.066380542
91,718.6647025,499.6890018,500,0.310998167,0.09671986,0.010319386,0.062869589,-7.17E-05,0.010417859,0.066943582,0.093132945,0.029987438,0.01277531,0.065573141,0.083225177,0.075991028,0.01546319,0.020200062,0.070836163,-0.01873569,0.022634864,0.07076117,0.066012256,0.00916538,0.043460403,0.066380542,0.050597821
92,262.4662938,-131.3224236,-434.2460065,-302.9235829,91762.69708,0.062869589,-7.17E-05,0.010417859,0.066943582,0.093132945,0.029987438,0.01277531,0.065573141,0.083225177,0.075991028,0.01546319,0.020200062,0.070836163,-0.01873569,0.022634864,0.07076117,0.066012256,0.00916538,0.043460403,0.066380542,0.050597821,0.112965534
93,302.390467,-498.8347584,-500,-1.165241592,1.357787968,-7.17E-05,0.010417859,0.066943582,0.093132945,0.029987438,0.01277531,0.065573141,0.083225177,0.075991028,0.01546319,0.020200062,0.070836163,-0.01873569,0.022634864,0.07076117,0.066012256,0.00916538,0.043460403,0.066380542,0.050597821,0.112965534,0.056026158
94,692.8948346,468.8905336,18.83666803,-450.0538656,202548.4819,0.010417859,0.066943582,0.093132945,0.029987438,0.01277531,0.065573141,0.083225177,0.075991028,0.01546319,0.020200062,0.070836163,-0.01873569,0.022634864,0.07076117,0.066012256,0.00916538,0.043460403,0.066380542,0.050597821,0.112965534,0.056026158,0.094316823
95,314.4557755,-498.7363476,-500,-1.263652354,1.596817272,0.066943582,0.093132945,0.029987438,0.01277531,0.065573141,0.083225177,0.075991028,0.01546319,0.020200062,0.070836163,-0.01873569,0.022634864,0.07076117,0.066012256,0.00916538,0.043460403,0.066380542,0.050597821,0.112965534,0.056026158,0.094316823,0.012162818
96,673.6019005,-490.3411671,-500,-9.658832888,93.29305276,0.093132945,0.029987438,0.01277531,0.065573141,0.083225177,0.075991028,0.01546319,0.020200062,0.070836163,-0.01873569,0.022634864,0.07076117,0.066012256,0.00916538,0.043460403,0.066380542,0.050597821,0.112965534,0.056026158,0.094316823,0.012162818,0.019689752
97,1092.314976,402.8959329,439.2789218,36.38298888,1323.72188,0.029987438,0.01277531,0.065573141,0.083225177,0.075991028,0.01546319,0.020200062,0.070836163,-0.01873569,0.022634864,0.07076117,0.066012256,0.00916538,0.043460403,0.066380542,0.050597821,0.112965534,0.056026158,0.094316823,0.012162818,0.019689752,0.010963484
98,772.0304943,500,500,0,0,0.01277531,0.065573141,0.083225177,0.075991028,0.01546319,0.020200062,0.070836163,-0.01873569,0.022634864,0.07076117,0.066012256,0.00916538,0.043460403,0.066380542,0.050597821,0.112965534,0.056026158,0.094316823,0.012162818,0.019689752,0.010963484,0.033528055
99,317.3968371,-357.1149359,-500,-142.8850641,20416.14154,0.065573141,0.083225177,0.075991028,0.01546319,0.020200062,0.070836163,-0.01873569,0.022634864,0.07076117,0.066012256,0.00916538,0.043460403,0.066380542,0.050597821,0.112965534,0.056026158,0.094316823,0.012162818,0.019689752,0.010963484,0.033528055,-0.068207482
100,571.0933408,-500,-500,0,0,0.083225177,0.075991028,0.01546319,0.020200062,0.070836163,-0.01873569,0.022634864,0.07076117,0.066012256,0.00916538,0.043460403,0.066380542,0.050597821,0.112965534,0.056026158,0.094316823,0.012162818,0.019689752,0.010963484,0.033528055,-0.068207482,0.065924942
101,996.5262934,117.1672045,-161.5512701,-278.7184746,77683.98808,0.075991028,0.01546319,0.020200062,0.070836163,-0.01873569,0.022634864,0.07076117,0.066012256,0.00916538,0.043460403,0.066380542,0.050597821,0.112965534,0.056026158,0.094316823,0.012162818,0.019689752,0.010963484,0.033528055,-0.068207482,0.065924942,0.020761165
102,923.7175673,495.1794839,500,4.820516105,23.23737552,0.01546319,0.020200062,0.070836163,-0.01873569,0.022634864,0.07076117,0.066012256,0.00916538,0.043460403,0.066380542,0.050597821,0.112965534,0.056026158,0.094316823,0.012162818,0.019689752,0.010963484,0.033528055,-0.068207482,0.065924942,0.020761165,0.040450231
103,503.2467247,341.9478257,319.2070786,-22.74074708,517.1415778,0.020200062,0.070836163,-0.01873569,0.022634864,0.07076117,0.066012256,0.00916538,0.043460403,0.066380542,0.050597821,0.112965534,0.056026158,0.094316823,0.012162818,0.019689752,0.010963484,0.033528055,-0.068207482,0.065924942,0.020761165,0.040450231,0.094521736
104,200,-497.4397785,-500,-2.560221454,6.554733894,0.070836163,-0.01873569,0.022634864,0.07076117,0.066012256,0.00916538,0.043460403,0.066380542,0.050597821,0.112965534,0.056026158,0.094316823,0.012162818,0.019689752,0.010963484,0.033528055,-0.068207482,0.065924942,0.020761165,0.040450231,0.094521736,0.055880792
105,631.7182872,-465.1783776,-500,-34.82162235,1212.545383,-0.01873569,0.022634864,0.07076117,0.066012256,0.00916538,0.043460403,0.066380542,0.050597821,0.112965534,0.056026158,0.094316823,0.012162818,0.019689752,0.010963484,0.033528055,-0.068207482,0.065924942,0.020761165,0.040450231,0.094521736,0.055880792,0.066764612
106,1076.191774,484.174498,500,15.82550195,250.446512,0.022634864,0.07076117,0.066012256,0.00916538,0.043460403,0.066380542,0.050597821,0.112965534,0.056026158,0.094316823,0.012162818,0.019689752,0.010963484,0.033528055,-0.068207482,0.065924942,0.020761165,0.040450231,0.094521736,0.055880792,0.066764612,0.045513953
107,723.0224751,-494.4396533,-500,-5.560346691,30.91745532,0.07076117,0.066012256,0.00916538,0.043460403,0.066380542,0.050597821,0.112965534,0.056026158,0.094316823,0.012162818,0.019689752,0.010963484,0.033528055,-0.068207482,0.065924942,0.020761165,0.040450231,0.094521736,0.055880792,0.066764612,0.045513953,0.064128582
108,1118.74772,-499.9289545,-500,-0.071045482,0.005047461,0.066012256,0.00916538,0.043460403,0.066380542,0.050597821,0.112965534,0.056026158,0.094316823,0.012162818,0.019689752,0.010963484,0.033528055,-0.068207482,0.065924942,0.020761165,0.040450231,0.094521736,0.055880792,0.066764612,0.045513953,0.064128582,0.052787321
109,1585.465303,422.3531433,500,77.64685672,6029.034358,0.00916538,0.043460403,0.066380542,0.050597821,0.112965534,0.056026158,0.094316823,0.012162818,0.019689752,0.010963484,0.033528055,-0.068207482,0.065924942,0.020761165,0.040450231,0.094521736,0.055880792,0.066764612,0.045513953,0.064128582,0.052787321,0.066036368
110,1269.504016,462.4063077,500,37.59369235,1413.285705,0.043460403,0.066380542,0.050597821,0.112965534,0.056026158,0.094316823,0.012162818,0.019689752,0.010963484,0.033528055,-0.068207482,0.065924942,0.020761165,0.040450231,0.094521736,0.055880792,0.066764612,0.045513953,0.064128582,0.052787321,0.066036368,0.019883497
111,849.6318896,-498.3479474,-500,-1.652052574,2.729277707,0.066380542,0.050597821,0.112965534,0.056026158,0.094316823,0.012162818,0.019689752,0.010963484,0.033528055,-0.068207482,0.065924942,0.020761165,0.040450231,0.094521736,0.055880792,0.066764612,0.045513953,0.064128582,0.052787321,0.066036368,0.019883497,-0.016404697
112,1209.776304,-393.350373,-500,-106.649627,11374.14294,0.050597821,0.112965534,0.056026158,0.094316823,0.012162818,0.019689752,0.010963484,0.033528055,-0.068207482,0.065924942,0.020761165,0.040450231,0.094521736,0.055880792,0.066764612,0.045513953,0.064128582,0.052787321,0.066036368,0.019883497,-0.016404697,0.046008812
113,1537.753326,446.2031511,500,53.79684893,2894.100955,0.112965534,0.056026158,0.094316823,0.012162818,0.019689752,0.010963484,0.033528055,-0.068207482,0.065924942,0.020761165,0.040450231,0.094521736,0.055880792,0.066764612,0.045513953,0.064128582,0.052787321,0.066036368,0.019883497,-0.016404697,0.046008812,0.011455943
114,1163.25403,-375.7126668,-486.0483895,-110.3357227,12173.9717,0.056026158,0.094316823,0.012162818,0.019689752,0.010963484,0.033528055,-0.068207482,0.065924942,0.020761165,0.040450231,0.094521736,0.055880792,0.066764612,0.045513953,0.064128582,0.052787321,0.066036368,0.019883497,-0.016404697,0.046008812,0.011455943,0.074695706
115,1408.642621,489.2223334,500,10.77766658,116.1580969,0.094316823,0.012162818,0.019689752,0.010963484,0.033528055,-0.068207482,0.065924942,0.020761165,0.040450231,0.094521736,0.055880792,0.066764612,0.045513953,0.064128582,0.052787321,0.066036368,0.019883497,-0.016404697,0.046008812,0.011455943,0.074695706,0.082276273
116,1005.709913,386.1962929,348.1156977,-38.08059512,1450.131725,0.012162818,0.019689752,0.010963484,0.033528055,-0.068207482,0.065924942,0.020761165,0.040450231,0.094521736,0.055880792,0.066764612,0.045513953,0.064128582,0.052787321,0.066036368,0.019883497,-0.016404697,0.046008812,0.011455943,0.074695706,0.082276273,0.025494515
117,630.0773079,444.9304586,452.7129556,7.782497074,60.56726071,0.019689752,0.010963484,0.033528055,-0.068207482,0.065924942,0.020761165,0.040450231,0.094521736,0.055880792,0.066764612,0.045513953,0.064128582,0.052787321,0.066036368,0.019883497,-0.016404697,0.046008812,0.011455943,0.074695706,0.082276273,0.025494515,0.076497759
118,212.0431603,-492.1222067,-500,-7.877793267,62.05962676,0.010963484,0.033528055,-0.068207482,0.065924942,0.020761165,0.040450231,0.094521736,0.055880792,0.066764612,0.045513953,0.064128582,0.052787321,0.066036368,0.019883497,-0.016404697,0.046008812,0.011455943,0.074695706,0.082276273,0.025494515,0.076497759,0.030261679
119,588.2925521,-490.2698707,-500,-9.730129264,94.67541549,0.033528055,-0.068207482,0.065924942,0.020761165,0.040450231,0.094521736,0.055880792,0.066764612,0.045513953,0.064128582,0.052787321,0.066036368,0.019883497,-0.016404697,0.046008812,0.011455943,0.074695706,0.082276273,0.025494515,0.076497759,0.030261679,0.003248799
120,1004.17994,-425.5374606,-500,-74.46253942,5544.669777,-0.068207482,0.065924942,0.020761165,0.040450231,0.094521736,0.055880792,0.066764612,0.045513953,0.064128582,0.052787321,0.066036368,0.019883497,-0.016404697,0.046008812,0.011455943,0.074695706,0.082276273,0.025494515,0.076497759,0.030261679,0.003248799,-0.025788039
121,1369.782078,-14.29219958,47.13902934,61.43122892,3773.795887,0.065924942,0.020761165,0.040450231,0.094521736,0.055880792,0.066764612,0.045513953,0.064128582,0.052787321,0.066036368,0.019883497,-0.016404697,0.046008812,0.011455943,0.074695706,0.082276273,0.025494515,0.076497759,0.030261679,0.003248799,-0.025788039,0.051760158
122,1405.696875,-402.1648687,-415.0559208,-12.89105205,166.179223,0.020761165,0.040450231,0.094521736,0.055880792,0.066764612,0.045513953,0.064128582,0.052787321,0.066036368,0.019883497,-0.016404697,0.046008812,0.011455943,0.074695706,0.082276273,0.025494515,0.076497759,0.030261679,0.003248799,-0.025788039,0.051760158,0.056210016
123,1731.083617,473.8932966,500,26.10670338,681.5599614,0.040450231,0.094521736,0.055880792,0.066764612,0.045513953,0.064128582,0.052787321,0.066036368,0.019883497,-0.016404697,0.046008812,0.011455943,0.074695706,0.082276273,0.025494515,0.076497759,0.030261679,0.003248799,-0.025788039,0.051760158,0.056210016,-0.01467637
124,1354.931776,-471.4964932,-468.4928678,3.003625356,9.021765279,0.094521736,0.055880792,0.066764612,0.045513953,0.064128582,0.052787321,0.066036368,0.019883497,-0.016404697,0.046008812,0.011455943,0.074695706,0.082276273,0.025494515,0.076497759,0.030261679,0.003248799,-0.025788039,0.051760158,0.056210016,-0.01467637,-0.013487258
125,1701.768179,-71.0065054,-103.401917,-32.39541159,1049.462692,0.055880792,0.066764612,0.045513953,0.064128582,0.052787321,0.066036368,0.019883497,-0.016404697,0.046008812,0.011455943,0.074695706,0.082276273,0.025494515,0.076497759,0.030261679,0.003248799,-0.025788039,0.051760158,0.056210016,-0.01467637,-0.013487258,-0.003303687
126,1790.291417,497.7938221,500,2.206177851,4.86722071,0.066764612,0.045513953,0.064128582,0.052787321,0.066036368,0.019883497,-0.016404697,0.046008812,0.011455943,0.074695706,0.082276273,0.025494515,0.076497759,0.030261679,0.003248799,-0.025788039,0.051760158,0.056210016,-0.01467637,-0.013487258,-0.003303687,-0.006623486
127,1383.209245,91.50332675,500,408.4966733,166869.5321,0.045513953,0.064128582,0.052787321,0.066036368,0.019883497,-0.016404697,0.046008812,0.011455943,0.074695706,0.082276273,0.025494515,0.076497759,0.030261679,0.003248799,-0.025788039,0.051760158,0.056210016,-0.01467637,-0.013487258,-0.003303687,-0.006623486,0.066858167
128,1277.69039,454.0154484,500,45.98455162,2114.578988,0.064128582,0.052787321,0.066036368,0.019883497,-0.016404697,0.046008812,0.011455943,0.074695706,0.082276273,0.025494515,0.076497759,0.030261679,0.003248799,-0.025788039,0.051760158,0.056210016,-0.01467637,-0.013487258,-0.003303687,-0.006623486,0.066858167,0.014896547
129,902.9489058,-350.0410146,-500,-149.9589854,22487.6973,0.052787321,0.066036368,0.019883497,-0.016404697,0.046008812,0.011455943,0.074695706,0.082276273,0.025494515,0.076497759,0.030261679,0.003248799,-0.025788039,0.051760158,0.056210016,-0.01467637,-0.013487258,-0.003303687,-0.006623486,0.066858167,0.014896547,0.086264661
130,1180.206197,432.9124151,500,67.08758491,4500.744049,0.066036368,0.019883497,-0.016404697,0.046008812,0.011455943,0.074695706,0.082276273,0.025494515,0.076497759,0.030261679,0.003248799,-0.025788039,0.051760158,0.056210016,-0.01467637,-0.013487258,-0.003303687,-0.006623486,0.066858167,0.014896547,0.086264661,-0.055809826
131,859.3628959,95.563122,194.0662063,98.50308425,9702.857607,0.019883497,-0.016404697,0.046008812,0.011455943,0.074695706,0.082276273,0.025494515,0.076497759,0.030261679,0.003248799,-0.025788039,0.051760158,0.056210016,-0.01467637,-0.013487258,-0.003303687,-0.006623486,0.066858167,0.014896547,0.086264661,-0.055809826,-0.042713794
132,761.8567094,465.7469787,500,34.25302131,1173.269469,-0.016404697,0.046008812,0.011455943,0.074695706,0.082276273,0.025494515,0.076497759,0.030261679,0.003248799,-0.025788039,0.051760158,0.056210016,-0.01467637,-0.013487258,-0.003303687,-0.006623486,0.066858167,0.014896547,0.086264661,-0.055809826,-0.042713794,0.05627278
133,374.0306005,-445.642411,-500,-54.357589,2954.747482,0.046008812,0.011455943,0.074695706,0.082276273,0.025494515,0.076497759,0.030261679,0.003248799,-0.025788039,0.051760158,0.056210016,-0.01467637,-0.013487258,-0.003303687,-0.006623486,0.066858167,0.014896547,0.086264661,-0.055809826,-0.042713794,0.05627278,0.003386166
134,717.5859829,-491.2977582,-500,-8.702241805,75.72901243,0.011455943,0.074695706,0.082276273,0.025494515,0.076497759,0.030261679,0.003248799,-0.025788039,0.051760158,0.056210016,-0.01467637,-0.013487258,-0.003303687,-0.006623486,0.066858167,0.014896547,0.086264661,-0.055809826,-0.042713794,0.05627278,0.003386166,-0.0601531
135,1148.207198,49.78923056,498.1128399,448.3236093,200994.0587,0.074695706,0.082276273,0.025494515,0.076497759,0.030261679,0.003248799,-0.025788039,0.051760158,0.056210016,-0.01467637,-0.013487258,-0.003303687,-0.006623486,0.066858167,0.014896547,0.086264661,-0.055809826,-0.042713794,0.05627278,0.003386166,-0.0601531,0.109712045
136,1129.474374,-496.9052958,-500,-3.094704227,9.577194253,0.082276273,0.025494515,0.076497759,0.030261679,0.003248799,-0.025788039,0.051760158,0.056210016,-0.01467637,-0.013487258,-0.003303687,-0.006623486,0.066858167,0.014896547,0.086264661,-0.055809826,-0.042713794,0.05627278,0.003386166,-0.0601531,0.109712045,0.060326089
137,1510.559401,403.9510771,500,96.04892294,9225.395598,0.025494515,0.076497759,0.030261679,0.003248799,-0.025788039,0.051760158,0.056210016,-0.01467637,-0.013487258,-0.003303687,-0.006623486,0.066858167,0.014896547,0.086264661,-0.055809826,-0.042713794,0.05627278,0.003386166,-0.0601531,0.109712045,0.060326089,0.065819276
138,1175.637224,491.2905678,500,8.709432178,75.85420886,0.076497759,0.030261679,0.003248799,-0.025788039,0.051760158,0.056210016,-0.01467637,-0.013487258,-0.003303687,-0.006623486,0.066858167,0.014896547,0.086264661,-0.055809826,-0.042713794,0.05627278,0.003386166,-0.0601531,0.109712045,0.060326089,0.065819276,-0.026880098
139,713.908281,-491.484084,-459.0439147,32.44016923,1052.36458,0.030261679,0.003248799,-0.025788039,0.051760158,0.056210016,-0.01467637,-0.013487258,-0.003303687,-0.006623486,0.066858167,0.014896547,0.086264661,-0.055809826,-0.042713794,0.05627278,0.003386166,-0.0601531,0.109712045,0.060326089,0.065819276,-0.026880098,0.127572012
140,1054.54553,472.8868171,500,27.11318288,735.1246859,0.003248799,-0.025788039,0.051760158,0.056210016,-0.01467637,-0.013487258,-0.003303687,-0.006623486,0.066858167,0.014896547,0.086264661,-0.055809826,-0.042713794,0.05627278,0.003386166,-0.0601531,0.109712045,0.060326089,0.065819276,-0.026880098,0.127572012,0.106159241
141,672.1448863,-58.52025149,496.9946172,555.5148686,308596.7692,-0.025788039,0.051760158,0.056210016,-0.01467637,-0.013487258,-0.003303687,-0.006623486,0.066858167,0.014896547,0.086264661,-0.055809826,-0.042713794,0.05627278,0.003386166,-0.0601531,0.109712045,0.060326089,0.065819276,-0.026880098,0.127572012,0.106159241,0.079364685
142,663.3282162,-435.833956,-12.28608819,423.5478678,179392.7963,0.051760158,0.056210016,-0.01467637,-0.013487258,-0.003303687,-0.006623486,0.066858167,0.014896547,0.086264661,-0.055809826,-0.042713794,0.05627278,0.003386166,-0.0601531,0.109712045,0.060326089,0.065819276,-0.026880098,0.127572012,0.106159241,0.079364685,0.050654056
143,1003.639842,-481.604806,-500,-18.39519401,338.3831627,0.056210016,-0.01467637,-0.013487258,-0.003303687,-0.006623486,0.066858167,0.014896547,0.086264661,-0.055809826,-0.042713794,0.05627278,0.003386166,-0.0601531,0.109712045,0.060326089,0.065819276,-0.026880098,0.127572012,0.106159241,0.079364685,0.050654056,-0.019236712
144,1408.880413,324.1801603,500,175.8198397,30912.61603,-0.01467637,-0.013487258,-0.003303687,-0.006623486,0.066858167,0.014896547,0.086264661,-0.055809826,-0.042713794,0.05627278,0.003386166,-0.0601531,0.109712045,0.060326089,0.065819276,-0.026880098,0.127572012,0.106159241,0.079364685,0.050654056,-0.019236712,-0.005541797
