sim_clock_hour,soc_kwh_in,pref_logged_kW,lp_expert_pref0_kW,price_0,price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,price_11,price_12,price_13,price_14,price_15,price_16,price_17,price_18,price_19,price_20,price_21,price_22,price_23
89,1783.371892,167.5951012,166.7072543,-0.887846955,0.788272216,0.110659386,0.085590463,0.064031939,0.055786959,0.040492833,0.032541786,0.035494358,0.036313294,0.028198744,0.028277531,0.038057314,0.048822518,0.057099103,0.046546319,0.038020006,0.034083616,0.020626431,0.020263486,0.026876117,0.029101226,0.032416538,0.05384604
90,1610.826313,500,500,0,0,0.085590463,0.064031939,0.055786959,0.040492833,0.032541786,0.035494358,0.036313294,0.028198744,0.028277531,0.038057314,0.048822518,0.057099103,0.046546319,0.038020006,0.034083616,0.020626431,0.020263486,0.026876117,0.029101226,0.032416538,0.05384604,0.074138054
91,1159.640962,500,500,0,0,0.064031939,0.055786959,0.040492833,0.032541786,0.035494358,0.036313294,0.028198744,0.028277531,0.038057314,0.048822518,0.057099103,0.046546319,0.038020006,0.034083616,0.020626431,0.020263486,0.026876117,0.029101226,0.032416538,0.05384604,0.074138054,0.090559782
92,684.6409618,500,500,0,0,0.055786959,0.040492833,0.032541786,0.035494358,0.036313294,0.028198744,0.028277531,0.038057314,0.048822518,0.057099103,0.046546319,0.038020006,0.034083616,0.020626431,0.020263486,0.026876117,0.029101226,0.032416538,0.05384604,0.074138054,0.090559782,0.110296553
93,209.6409618,13.27941917,10.14838087,-3.131038292,9.803400786,0.040492833,0.032541786,0.035494358,0.036313294,0.028198744,0.028277531,0.038057314,0.048822518,0.057099103,0.046546319,0.038020006,0.034083616,0.020626431,0.020263486,0.026876117,0.029101226,0.032416538,0.05384604,0.074138054,0.090559782,0.110296553,0.086602616
94,200,0,0,0,0,0.032541786,0.035494358,0.036313294,0.028198744,0.028277531,0.038057314,0.048822518,0.057099103,0.046546319,0.038020006,0.034083616,0.020626431,0.020263486,0.026876117,0.029101226,0.032416538,0.05384604,0.074138054,0.090559782,0.110296553,0.086602616,0.072431682
95,200,-0.244102404,0,0.244102404,0.059585984,0.035494358,0.036313294,0.028198744,0.028277531,0.038057314,0.048822518,0.057099103,0.046546319,0.038020006,0.034083616,0.020626431,0.020263486,0.026876117,0.029101226,0.032416538,0.05384604,0.074138054,0.090559782,0.110296553,0.086602616,0.072431682,0.050716282
96,200,-173.3684211,-500,-326.6315789,106688.1883,0.036313294,0.028198744,0.028277531,0.038057314,0.048822518,0.057099103,0.046546319,0.038020006,0.034083616,0.020626431,0.020263486,0.026876117,0.029101226,0.032416538,0.05384604,0.074138054,0.090559782,0.110296553,0.086602616,0.072431682,0.050716282,0.042468975
97,334.9306638,-114.8891474,-500,-385.1108526,148310.3688,0.028198744,0.028277531,0.038057314,0.048822518,0.057099103,0.046546319,0.038020006,0.034083616,0.020626431,0.020263486,0.026876117,0.029101226,0.032416538,0.05384604,0.074138054,0.090559782,0.110296553,0.086602616,0.072431682,0.050716282,0.042468975,0.032596348
98,436.8586113,44.75588425,-434.8856723,-479.6415566,230056.0228,0.028277531,0.038057314,0.048822518,0.057099103,0.046546319,0.038020006,0.034083616,0.020626431,0.020263486,0.026876117,0.029101226,0.032416538,0.05384604,0.074138054,0.090559782,0.110296553,0.086602616,0.072431682,0.050716282,0.042468975,0.032596348,0.032152806
99,404.87801,-498.6400841,-500,-1.359915938,1.849371358,0.038057314,0.048822518,0.057099103,0.046546319,0.038020006,0.034083616,0.020626431,0.020263486,0.026876117,0.029101226,0.032416538,0.05384604,0.074138054,0.090559782,0.110296553,0.086602616,0.072431682,0.050716282,0.042468975,0.032596348,0.032152806,0.020179252
100,803.792487,-499.9342314,-500,-0.065768637,0.004325514,0.048822518,0.057099103,0.046546319,0.038020006,0.034083616,0.020626431,0.020263486,0.026876117,0.029101226,0.032416538,0.05384604,0.074138054,0.090559782,0.110296553,0.086602616,0.072431682,0.050716282,0.042468975,0.032596348,0.032152806,0.020179252,0.031792494
101,1237.250818,-372.389277,-408.1570336,-35.76775665,1279.332416,0.057099103,0.046546319,0.038020006,0.034083616,0.020626431,0.020263486,0.026876117,0.029101226,0.032416538,0.05384604,0.074138054,0.090559782,0.110296553,0.086602616,0.072431682,0.050716282,0.042468975,0.032596348,0.032152806,0.020179252,0.031792494,0.029076117
102,1568.677596,500,500,0,0,0.046546319,0.038020006,0.034083616,0.020626431,0.020263486,0.026876117,0.029101226,0.032416538,0.05384604,0.074138054,0.090559782,0.110296553,0.086602616,0.072431682,0.050716282,0.042468975,0.032596348,0.032152806,0.020179252,0.031792494,0.029076117,0.035545023
103,1179.173164,500,500,0,0,0.038020006,0.034083616,0.020626431,0.020263486,0.026876117,0.029101226,0.032416538,0.05384604,0.074138054,0.090559782,0.110296553,0.086602616,0.072431682,0.050716282,0.042468975,0.032596348,0.032152806,0.020179252,0.031792494,0.029076117,0.035545023,0.049952174
104,734.9658995,500,500,0,0,0.034083616,0.020626431,0.020263486,0.026876117,0.029101226,0.032416538,0.05384604,0.074138054,0.090559782,0.110296553,0.086602616,0.072431682,0.050716282,0.042468975,0.032596348,0.032152806,0.020179252,0.031792494,0.029076117,0.035545023,0.049952174,0.055088079
105,293.6616789,46.0159398,98.59124096,52.57530116,2764.162292,0.020626431,0.020263486,0.026876117,0.029101226,0.032416538,0.05384604,0.074138054,0.090559782,0.110296553,0.086602616,0.072431682,0.050716282,0.042468975,0.032596348,0.032152806,0.020179252,0.031792494,0.029076117,0.035545023,0.049952174,0.055088079,0.051676461
106,234.7467747,16.01475099,36.57555229,20.56080129,422.7465497,0.020263486,0.026876117,0.029101226,0.032416538,0.05384604,0.074138054,0.090559782,0.110296553,0.086602616,0.072431682,0.050716282,0.042468975,0.032596348,0.032152806,0.020179252,0.031792494,0.029076117,0.035545023,0.049952174,0.055088079,0.051676461,0.040551395
107,232.0844767,-470.3438441,-500,-29.65615592,879.487584,0.026876117,0.029101226,0.032416538,0.05384604,0.074138054,0.090559782,0.110296553,0.086602616,0.072431682,0.050716282,0.042468975,0.032596348,0.032152806,0.020179252,0.031792494,0.029076117,0.035545023,0.049952174,0.055088079,0.051676461,0.040551395,0.033412858
108,643.6956201,-499.8314253,-500,-0.16857469,0.028417426,0.029101226,0.032416538,0.05384604,0.074138054,0.090559782,0.110296553,0.086602616,0.072431682,0.050716282,0.042468975,0.032596348,0.032152806,0.020179252,0.031792494,0.029076117,0.035545023,0.049952174,0.055088079,0.051676461,0.040551395,0.033412858,0.027778732
109,1109.750754,-486.331254,-500,-13.66874605,186.8346186,0.032416538,0.05384604,0.074138054,0.090559782,0.110296553,0.086602616,0.072431682,0.050716282,0.042468975,0.032596348,0.032152806,0.020179252,0.031792494,0.029076117,0.035545023,0.049952174,0.055088079,0.051676461,0.040551395,0.033412858,0.027778732,0.024603637
110,1555.883619,-248.3705247,-256.9646119,-8.594087229,73.8583353,0.05384604,0.074138054,0.090559782,0.110296553,0.086602616,0.072431682,0.050716282,0.042468975,0.032596348,0.032152806,0.020179252,0.031792494,0.029076117,0.035545023,0.049952174,0.055088079,0.051676461,0.040551395,0.033412858,0.027778732,0.024603637,0.02178835
111,1797.705398,-3.108963418,-2.415370082,0.693593336,0.481071716,0.074138054,0.090559782,0.110296553,0.086602616,0.072431682,0.050716282,0.042468975,0.032596348,0.032152806,0.020179252,0.031792494,0.029076117,0.035545023,0.049952174,0.055088079,0.051676461,0.040551395,0.033412858,0.027778732,0.024603637,0.02178835,0.02085953
112,1796.01188,-3.686443348,-4.198020941,-0.511577593,0.261711634,0.090559782,0.110296553,0.086602616,0.072431682,0.050716282,0.042468975,0.032596348,0.032152806,0.020179252,0.031792494,0.029076117,0.035545023,0.049952174,0.055088079,0.051676461,0.040551395,0.033412858,0.027778732,0.024603637,0.02178835,0.02085953,0.036100881
113,1780.574902,161.4470296,163.7630548,2.316025226,5.363972847,0.110296553,0.086602616,0.072431682,0.050716282,0.042468975,0.032596348,0.032152806,0.020179252,0.031792494,0.029076117,0.035545023,0.049952174,0.055088079,0.051676461,0.040551395,0.033412858,0.027778732,0.024603637,0.02178835,0.02085953,0.036100881,0.050645594
114,1611.589851,496.8421053,500,3.157894737,9.97229917,0.086602616,0.072431682,0.050716282,0.042468975,0.032596348,0.032152806,0.020179252,0.031792494,0.029076117,0.035545023,0.049952174,0.055088079,0.051676461,0.040551395,0.033412858,0.027778732,0.024603637,0.02178835,0.02085953,0.036100881,0.050645594,0.074969571
115,1163.122291,500,500,0,0,0.072431682,0.050716282,0.042468975,0.032596348,0.032152806,0.020179252,0.031792494,0.029076117,0.035545023,0.049952174,0.055088079,0.051676461,0.040551395,0.033412858,0.027778732,0.024603637,0.02178835,0.02085953,0.036100881,0.050645594,0.074969571,0.093727627
116,688.3722909,500,500,0,0,0.050716282,0.042468975,0.032596348,0.032152806,0.020179252,0.031792494,0.029076117,0.035545023,0.049952174,0.055088079,0.051676461,0.040551395,0.033412858,0.027778732,0.024603637,0.02178835,0.02085953,0.036100881,0.050645594,0.074969571,0.093727627,0.101549451
117,213.3722909,14.62481339,14.0760957,-0.548717689,0.301091102,0.042468975,0.032596348,0.032152806,0.020179252,0.031792494,0.029076117,0.035545023,0.049952174,0.055088079,0.051676461,0.040551395,0.033412858,0.027778732,0.024603637,0.02178835,0.02085953,0.036100881,0.050645594,0.074969571,0.093727627,0.101549451,0.088649776
118,200,0,0,0,0,0.032596348,0.032152806,0.020179252,0.031792494,0.029076117,0.035545023,0.049952174,0.055088079,0.051676461,0.040551395,0.033412858,0.027778732,0.024603637,0.02178835,0.02085953,0.036100881,0.050645594,0.074969571,0.093727627,0.101549451,0.088649776,0.066026168
119,200,-2.210526316,0,2.210526316,4.886426594,0.032152806,0.020179252,0.031792494,0.029076117,0.035545023,0.049952174,0.055088079,0.051676461,0.040551395,0.033412858,0.027778732,0.024603637,0.02178835,0.02085953,0.036100881,0.050645594,0.074969571,0.093727627,0.101549451,0.088649776,0.066026168,0.04982488
120,200,-283.7948284,0,283.7948284,80539.50463,0.020179252,0.031792494,0.029076117,0.035545023,0.049952174,0.055088079,0.051676461,0.040551395,0.033412858,0.027778732,0.024603637,0.02178835,0.02085953,0.036100881,0.050645594,0.074969571,0.093727627,0.101549451,0.088649776,0.066026168,0.04982488,0.037921196
121,423.4804425,-129.4232532,51.03204471,180.4552979,32564.11454,0.031792494,0.029076117,0.035545023,0.049952174,0.055088079,0.051676461,0.040551395,0.033412858,0.027778732,0.024603637,0.02178835,0.02085953,0.036100881,0.050645594,0.074969571,0.093727627,0.101549451,0.088649776,0.066026168,0.04982488,0.037921196,0.036676016
122,543.6197358,-500,-500,0,0,0.029076117,0.035545023,0.049952174,0.055088079,0.051676461,0.040551395,0.033412858,0.027778732,0.024603637,0.02178835,0.02085953,0.036100881,0.050645594,0.074969571,0.093727627,0.101549451,0.088649776,0.066026168,0.04982488,0.037921196,0.036676016,0.034421002
123,954.2086009,-455.265491,-390.3067359,64.95875506,4219.639859,0.035545023,0.049952174,0.055088079,0.051676461,0.040551395,0.033412858,0.027778732,0.024603637,0.02178835,0.02085953,0.036100881,0.050645594,0.074969571,0.093727627,0.101549451,0.088649776,0.066026168,0.04982488,0.037921196,0.036676016,0.034421002,0.025532363
124,1351.875289,-481.3006112,-471.7102224,9.590388816,91.97555764,0.049952174,0.055088079,0.051676461,0.040551395,0.033412858,0.027778732,0.024603637,0.02178835,0.02085953,0.036100881,0.050645594,0.074969571,0.093727627,0.101549451,0.088649776,0.066026168,0.04982488,0.037921196,0.036676016,0.034421002,0.025532363,0.023851274
125,1768.003663,-43.76935558,-33.6803545,10.08900108,101.7879428,0.055088079,0.051676461,0.040551395,0.033412858,0.027778732,0.024603637,0.02178835,0.02085953,0.036100881,0.050645594,0.074969571,0.093727627,0.101549451,0.088649776,0.066026168,0.04982488,0.037921196,0.036676016,0.034421002,0.025532363,0.023851274,0.026669631
126,1800,500,500,0,0,0.051676461,0.040551395,0.033412858,0.027778732,0.024603637,0.02178835,0.02085953,0.036100881,0.050645594,0.074969571,0.093727627,0.101549451,0.088649776,0.066026168,0.04982488,0.037921196,0.036676016,0.034421002,0.025532363,0.023851274,0.026669631,0.030837651
127,1384.795457,500,500,0,0,0.040551395,0.033412858,0.027778732,0.024603637,0.02178835,0.02085953,0.036100881,0.050645594,0.074969571,0.093727627,0.101549451,0.088649776,0.066026168,0.04982488,0.037921196,0.036676016,0.034421002,0.025532363,0.023851274,0.026669631,0.030837651,0.047185817
128,940.8364637,500,500,0,0,0.033412858,0.027778732,0.024603637,0.02178835,0.02085953,0.036100881,0.050645594,0.074969571,0.093727627,0.101549451,0.088649776,0.066026168,0.04982488,0.037921196,0.036676016,0.034421002,0.025532363,0.023851274,0.026669631,0.030837651,0.047185817,0.050989655
129,499.7541894,309.8103932,315.5307257,5.720332567,32.72220468,0.027778732,0.024603637,0.02178835,0.02085953,0.036100881,0.050645594,0.074969571,0.093727627,0.101549451,0.088649776,0.066026168,0.04982488,0.037921196,0.036676016,0.034421002,0.025532363,0.023851274,0.026669631,0.030837651,0.047185817,0.050989655,0.053626466
130,219.8911362,8.953383767,20.9380381,11.98465433,143.6319394,0.024603637,0.02178835,0.02085953,0.036100881,0.050645594,0.074969571,0.093727627,0.101549451,0.088649776,0.066026168,0.04982488,0.037921196,0.036676016,0.034421002,0.025532363,0.023851274,0.026669631,0.030837651,0.047185817,0.050989655,0.053626466,0.030419017
131,206.8952233,-194.7477053,-176.9523965,17.79530881,316.6730156,0.02178835,0.02085953,0.036100881,0.050645594,0.074969571,0.093727627,0.101549451,0.088649776,0.066026168,0.04982488,0.037921196,0.036676016,0.034421002,0.025532363,0.023851274,0.026669631,0.030837651,0.047185817,0.050989655,0.053626466,0.030419017,0.022728621
132,378.8302871,-493.5624213,-495.9681189,-2.40569763,5.787381087,0.02085953,0.036100881,0.050645594,0.074969571,0.093727627,0.101549451,0.088649776,0.066026168,0.04982488,0.037921196,0.036676016,0.034421002,0.025532363,0.023851274,0.026669631,0.030837651,0.047185817,0.050989655,0.053626466,0.030419017,0.022728621,0.028127278
133,817.6750866,-498.0412516,-500,-1.958748378,3.836695208,0.036100881,0.050645594,0.074969571,0.093727627,0.101549451,0.088649776,0.066026168,0.04982488,0.037921196,0.036676016,0.034421002,0.025532363,0.023851274,0.026669631,0.030837651,0.047185817,0.050989655,0.053626466,0.030419017,0.022728621,0.028127278,0.018338617
134,1271.826085,-477.5547514,-500,-22.44524858,503.7891838,0.050645594,0.074969571,0.093727627,0.101549451,0.088649776,0.066026168,0.04982488,0.037921196,0.036676016,0.034421002,0.025532363,0.023851274,0.026669631,0.030837651,0.047185817,0.050989655,0.053626466,0.030419017,0.022728621,0.028127278,0.018338617,0.01378469
135,1696.973218,-53.78422704,-108.4492439,-54.66501685,2988.264067,0.074969571,0.093727627,0.101549451,0.088649776,0.066026168,0.04982488,0.037921196,0.036676016,0.034421002,0.025532363,0.023851274,0.026669631,0.030837651,0.047185817,0.050989655,0.053626466,0.030419017,0.022728621,0.028127278,0.018338617,0.01378469,0.033471204
136,1764.294415,-40.90313973,-37.5848266,3.318313122,11.01120198,0.093727627,0.101549451,0.088649776,0.066026168,0.04982488,0.037921196,0.036676016,0.034421002,0.025532363,0.023851274,0.026669631,0.030837651,0.047185817,0.050989655,0.053626466,0.030419017,0.022728621,0.028127278,0.018338617,0.01378469,0.033471204,0.037532609
137,1780.48055,163.8740569,163.6637366,-0.210320262,0.044234613,0.101549451,0.088649776,0.066026168,0.04982488,0.037921196,0.036676016,0.034421002,0.025532363,0.023851274,0.026669631,0.030837651,0.047185817,0.050989655,0.053626466,0.030419017,0.022728621,0.028127278,0.018338617,0.01378469,0.033471204,0.037532609,0.056081928
138,1610.252981,500,500,0,0,0.088649776,0.066026168,0.04982488,0.037921196,0.036676016,0.034421002,0.025532363,0.023851274,0.026669631,0.030837651,0.047185817,0.050989655,0.053626466,0.030419017,0.022728621,0.028127278,0.018338617,0.01378469,0.033471204,0.037532609,0.056081928,0.06481199
139,1159.388523,500,500,0,0,0.066026168,0.04982488,0.037921196,0.036676016,0.034421002,0.025532363,0.023851274,0.026669631,0.030837651,0.047185817,0.050989655,0.053626466,0.030419017,0.022728621,0.028127278,0.018338617,0.01378469,0.033471204,0.037532609,0.056081928,0.06481199,0.098257201
140,684.3885227,500,500,0,0,0.04982488,0.037921196,0.036676016,0.034421002,0.025532363,0.023851274,0.026669631,0.030837651,0.047185817,0.050989655,0.053626466,0.030419017,0.022728621,0.028127278,0.018338617,0.01378469,0.033471204,0.037532609,0.056081928,0.06481199,0.098257201,0.109615924
141,209.3885227,14.70898665,9.882655446,-4.826331202,23.29347287,0.037921196,0.036676016,0.034421002,0.025532363,0.023851274,0.026669631,0.030837651,0.047185817,0.050989655,0.053626466,0.030419017,0.022728621,0.028127278,0.018338617,0.01378469,0.033471204,0.037532609,0.056081928,0.06481199,0.098257201,0.109615924,0.088936469
142,200,0,0,0,0,0.036676016,0.034421002,0.025532363,0.023851274,0.026669631,0.030837651,0.047185817,0.050989655,0.053626466,0.030419017,0.022728621,0.028127278,0.018338617,0.01378469,0.033471204,0.037532609,0.056081928,0.06481199,0.098257201,0.109615924,0.088936469,0.068065406
143,200,-30.67904737,0,30.67904737,941.2039475,0.034421002,0.025532363,0.023851274,0.026669631,0.030837651,0.047185817,0.050989655,0.053626466,0.030419017,0.022728621,0.028127278,0.018338617,0.01378469,0.033471204,0.037532609,0.056081928,0.06481199,0.098257201,0.109615924,0.088936469,0.068065406,0.047576329
144,216.5322847,-84.21312282,17.40240497,101.6155278,10325.71549,0.025532363,0.023851274,0.026669631,0.030837651,0.047185817,0.050989655,0.053626466,0.030419017,0.022728621,0.028127278,0.018338617,0.01378469,0.033471204,0.037532609,0.056081928,0.06481199,0.098257201,0.109615924,0.088936469,0.068065406,0.047576329,0.03994582
145,282.2954818,-76.16052429,86.62682297,162.7873473,26499.72044,0.023851274,0.026669631,0.030837651,0.047185817,0.050989655,0.053626466,0.030419017,0.022728621,0.028127278,0.018338617,0.01378469,0.033471204,0.037532609,0.056081928,0.06481199,0.098257201,0.109615924,0.088936469,0.068065406,0.047576329,0.03994582,0.036323565
146,348.7717659,-498.0573217,-500,-1.942678347,3.77399916,0.026669631,0.030837651,0.047185817,0.050989655,0.053626466,0.030419017,0.022728621,0.028127278,0.018338617,0.01378469,0.033471204,0.037532609,0.056081928,0.06481199,0.098257201,0.109615924,0.088936469,0.068065406,0.047576329,0.03994582,0.036323565,0.035467963
147,754.8650263,-499.4256578,-500,-0.574342223,0.329868989,0.030837651,0.047185817,0.050989655,0.053626466,0.030419017,0.022728621,0.028127278,0.018338617,0.01378469,0.033471204,0.037532609,0.056081928,0.06481199,0.098257201,0.109615924,0.088936469,0.068065406,0.047576329,0.03994582,0.036323565,0.035467963,0.032308485
148,1187.662212,-495.7478762,-500,-4.252123828,18.08055705,0.047185817,0.050989655,0.053626466,0.030419017,0.022728621,0.028127278,0.018338617,0.01378469,0.033471204,0.037532609,0.056081928,0.06481199,0.098257201,0.109615924,0.088936469,0.068065406,0.047576329,0.03994582,0.036323565,0.035467963,0.032308485,0.029264301
